#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA05   2075   1515672609   1515683410       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2077   1515684458   1515695259       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2079   1515710772   1515710893       Data  0  0  1  1  0  0  User: Simon ; Log: Testing scripts      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2080   1515710897   1515711018       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2082   1515711147   1515711268       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2084   1515711396   1515711517       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2086   1515711646   1515711767       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2088   1515711895   1515712016       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2090   1515712145   1515712266       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2092   1515712394   1515712515       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2094   1515712644   1515712765       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2098   1515713143   1515713264       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2100   1515713393   1515713514       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2102   1515713642   1515713763       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2104   1515713891   1515714012       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2106   1515714141   1515714262       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2108   1515714389   1515714510       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2110   1515714638   1515714759       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2112   1515714887   1515715008       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2114   1515715137   1515715258       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2116   1515715386   1515715507       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2118   1515715636   1515715757       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2120   1515715885   1515716006       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2122   1515716134   1515716255       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2126   1515716632   1515716753       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2128   1515716881   1515717002       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2131   1515717256   1515717437       Data  0  0  1  1  0  0  User: Simon ; Log: Testing HPol Pulser      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2133   1515717626   1515717807       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2134   1515717811   1515717992       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2136   1515718010   1515718911       Data  0  0  1  1  0  0  User: Simon ; Log: Testing longer run      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2137   1515718915   1515719816       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2138   1515719820   1515720721       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2139   1515720725   1515721626       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2140   1515721630   1515722531       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2142   1515723440   1515724341       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
